Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
123,2691,133,Sep 4,NYY,,TBR,"W,5-2",CG,3,3,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.256,0.361,0.487,0.848,5,0.81,0.142,1.14,0.0012,1.11,DH
124,2692,134,Sep 5,NYY,,TBR,"L,2-3",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.255,0.36,0.484,0.844,3,1.27,-0.067,1.71,-0.0005,-0.36,DH
125,2693,135,Sep 6,NYY,,TBR,"W,6-4",GS-8,4,4,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.257,0.361,0.491,0.852,5,0.63,0.193,0.88,0.0016,1.35,DH
126,2694,136,Sep 7,NYY,,BAL,"W,8-6",CG,5,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.256,0.36,0.494,0.854,3,0.97,0.042,1.25,0.0003,0.03,DH
127,2695,137,Sep 8,NYY,,BAL,"L,1-2",CG,4,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.258,0.361,0.501,0.862,4,1.4,0.123,1.8,0.0009,0.62,DH
128,2696,138,Sep 9,NYY,,BAL,"L,3-5",CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.256,0.358,0.497,0.855,5,0.89,-0.091,1.12,-0.0007,-0.8,DH
129,2697,139,Sep 11,NYY,,TOR,"L,5-11",CG,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.254,0.355,0.492,0.848,3,0.48,-0.048,1.21,-0.0007,-1.16,DH
130,2698,140,Sep 12 (1),NYY,,TOR,"L,5-9",GS-8,4,3,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0.254,0.356,0.498,0.854,5,1.98,0.107,4.71,0.0015,1.48,DH
131,2699,142 (1),Sep 13,NYY,,TOR,"W,5-0",GS-8,4,4,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.256,0.358,0.5,0.858,5,0.54,0.052,0.93,0.0005,1.44,DH
132,2700,143,Sep 14,NYY,@,TBR,"W,4-1",GS-9,4,3,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0.257,0.359,0.501,0.86,3,1.82,0.343,2.37,0.0027,0.84,DH
133,2701,144,Sep 15,NYY,@,TBR,"L,3-6",CG,4,3,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.257,0.36,0.506,0.866,3,1.4,0.049,1.86,0.0004,0.68,DH
134,2702,145,Sep 16,NYY,@,TBR,"W,3-1",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.255,0.357,0.502,0.859,3,0.84,-0.082,1.22,-0.0007,-0.82,DH
135,2703,146,Sep 18,NYY,@,NYM,"L,1-5",9-9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.255,0.358,0.502,0.86,8,0.39,0.016,0.39,0.0001,0.22,PH
136,2704,147,Sep 19,NYY,@,NYM,"W,5-0",9-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0.358,0.501,0.859,9,0.04,-0.001,0.03,0,-0.3,PH
137,2705,148,Sep 20,NYY,@,NYM,"W,11-2",8-8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.255,0.359,0.501,0.86,9,0.05,0.002,0.05,0,0.24,PH
138,2706,149,Sep 21,NYY,@,TOR,"L,2-4",CG,4,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.255,0.358,0.499,0.857,3,1.54,-0.13,3.54,-0.0018,-1.31,DH
139,2707,150,Sep 22,NYY,@,TOR,"W,6-4",CG(10),5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.253,0.357,0.495,0.851,3,1.73,-0.172,3.04,-0.0018,-1.38,DH
140,2708,151,Sep 23,NYY,@,TOR,"L,0-4",CG,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.356,0.495,0.851,3,0.55,-0.026,1.38,-0.0004,0.25,DH
141,2709,152,Sep 24,NYY,,CHW,"W,3-2",CG,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.251,0.355,0.492,0.847,3,0.84,-0.013,0.68,-0.0001,-0.23,DH
142,2710,153,Sep 25,NYY,,CHW,"L,2-5",CG,4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.249,0.354,0.489,0.843,3,1.38,-0.158,1.34,-0.0009,-0.99,DH
143,2711,154,Sep 26,NYY,,CHW,"W,2-1",CG,4,3,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0.25,0.355,0.49,0.845,3,1.15,0.154,0.55,0.0005,0.95,DH
144,2712,155,Sep 27,NYY,,CHW,"W,6-1",7-7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0.356,0.491,0.847,9,0.77,0.011,0.32,0,0.33,PH
145,2713,156,Sep 28,NYY,,BOS,"L,1-5",CG,4,3,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.252,0.356,0.49,0.846,3,1.53,-0.066,0.52,-0.0001,-0.73,DH
146,2714,157,Sep 29,NYY,,BOS,"L,4-10",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0.25,0.353,0.486,0.84,3,1.08,-0.157,0.1,-0.0001,-1.89,DH
147,2715,158,Sep 30,NYY,,BOS,"L,5-9",CG(11),6,4,2,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0.252,0.356,0.492,0.849,3,1.32,0.231,0.15,0.0002,1.6,DH
148,2716,159,Oct 1,NYY,,BOS,"W,4-1",GS-8,4,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.252,0.357,0.491,0.849,3,0.44,-0.01,0.09,0,0.31,DH
149,2717,160,Oct 3 (1),NYY,@,BAL,"L,2-9",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.355,0.487,0.843,3,0.65,-0.066,0.03,0,-0.93,DH
150,2718,161,Oct 3 (2),NYY,@,BAL,"L,3-4",9-9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252,0.356,0.488,0.845,8,2.11,0.082,0.19,0,0.26,PH
151,2719,162,Oct 4,NYY,@,BAL,"L,4-9",CG,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.25,0.356,0.486,0.842,3,0.43,-0.003,0.12,0,-0.11,DH
