Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
28,1427,29,May 6,STL,@,PHI,"L,2-7",CG,4,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,.327,.417,.600,1.017,3,1.02,-0.067,1.36,-0.05%,-0.13,1B
29,1428,30,May 7,STL,@,PIT,"W,4-3",CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.313,.402,.574,.975,3,1.11,-0.137,1.66,-0.12%,-1.04,1B
30,1429,31,May 8,STL,@,PIT,"L,0-2",CG,4,3,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,.314,.404,.576,.981,3,1.81,-0.045,2.65,-0.04%,0.00,1B
31,1430,32,May 9,STL,@,PIT,"W,11-4",GS-9,6,3,1,1,0,0,0,0,3,2,1,0,0,0,1,0,0,0,.314,.415,.570,.986,3,.50,-0.025,.77,-0.02%,0.38,1B
32,1431,33,May 11,STL,,HOU,"L,3-6",CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.320,.418,.568,.986,3,1.84,-0.044,2.44,-0.04%,-0.27,1B
33,1432,34,May 12,STL,,HOU,"L,6-9",CG,5,4,1,2,2,0,0,2,1,0,0,0,0,0,0,0,0,0,.326,.424,.581,1.005,3,.60,0.009,.84,0.01%,1.86,1B
34,1433,35,May 13,STL,,HOU,"L,1-4",CG,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.316,.413,.564,.977,3,.65,-0.050,.89,-0.04%,-0.54,1B
35,1434,36,May 14,STL,@,CIN,"W,4-3",CG,4,4,1,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,.314,.409,.577,.985,3,.90,0.133,1.39,0.12%,0.82,1B
36,1435,37,May 15,STL,@,CIN,"L,3-4",CG,4,2,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,.317,.417,.576,.993,3,.85,0.012,1.31,0.01%,0.21,1B
37,1436,38,May 16,STL,@,CIN,"L,2-7",CG,4,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.310,.413,.563,.977,3,.57,-0.007,.94,-0.01%,-0.40,1B
38,1437,39,May 17,STL,,WSN,"W,6-2",CG,4,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.324,.427,.572,.999,4,.44,0.057,.56,0.04%,1.33,1B
