Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
120,1160,123,Aug 21,DET,,CLE,"W,5-2",CG,4,2,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,.341,.435,.647,1.082,4,.84,0.097,.03,0.00%,0.76,DH
121,1161,124,Aug 22,DET,,CLE,"W,8-1",GS-9,4,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,.341,.435,.645,1.081,4,.79,0.149,.04,0.01%,1.22,1B
122,1162,125,Aug 23,DET,,KCR,"W,12-3",GS-9,5,3,2,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,.341,.437,.643,1.080,4,.80,0.075,.04,0.00%,0.67,1B
123,1163,126,Aug 24,DET,,KCR,"W,9-1",GS-8,5,4,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,.342,.437,.642,1.079,4,.84,-0.098,.08,-0.01%,-0.77,1B
124,1164,127,Aug 25,DET,,KCR,"L,3-4",CG(12),5,4,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,.342,.436,.641,1.077,4,1.47,0.040,.17,0.00%,-0.36,1B
125,1165,128,Aug 26,DET,@,TOR,"W,7-1",CG,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.340,.434,.638,1.072,4,.65,-0.055,.08,0.00%,-1.00,1B
126,1166,129,Aug 27,DET,@,TOR,"L,2-3",CG(11),6,4,1,2,0,0,1,1,2,1,0,0,0,0,0,0,0,0,.341,.437,.643,1.080,4,1.90,0.166,.20,0.01%,0.92,1B
127,1167,130,Aug 28,DET,@,TOR,"L,4-5",CG,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,.341,.435,.646,1.082,4,1.03,-0.042,.06,0.00%,-0.47,1B
128,1168,131,Aug 29,DET,@,TOR,"W,10-4",GS-8,5,4,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,.342,.437,.647,1.084,4,.53,0.114,.02,0.00%,1.45,1B
129,1169,132,Aug 31,DET,@,MIN,"L,3-4",CG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.340,.435,.643,1.077,4,1.47,-0.144,.17,-0.01%,-0.98,1B
Sept,Sept,Gtm,Date,Tm,,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
130,1170,133,Sep 1,DET,@,MIN,"L,1-2",CG(10),4,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.338,.433,.638,1.072,4,1.45,-0.042,.05,0.00%,-0.54,1B
131,1171,134,Sep 2,DET,@,MIN,"W,10-9",GS-6,3,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,.336,.431,.634,1.066,4,1.85,-0.056,.03,0.00%,-0.78,1B
132,1172,136 (1),Sep 4,DET,@,KCR,"W,6-4",CG,5,4,0,2,1,0,0,2,1,1,0,0,0,0,1,0,0,0,.338,.433,.635,1.068,4,1.06,0.161,.03,0.00%,2.35,1B
133,1173,137,Sep 5,DET,@,KCR,"L,1-2",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.335,.430,.630,1.060,4,.99,-0.102,.01,0.00%,-0.72,1B
134,1174,138,Sep 6,DET,,CHW,"L,4-5",CG(10),4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.334,.428,.627,1.055,4,1.55,-0.082,.01,0.00%,-0.79,1B
135,1175,139,Sep 7,DET,,CHW,"W,9-1",GS-7,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.333,.428,.624,1.052,4,.56,-0.007,.00,0.00%,-0.29,1B
136,1176,142 (2),Sep 10,DET,,BAL,"L,3-6",CG,4,3,1,2,1,0,1,3,1,1,0,0,0,0,0,0,0,0,.335,.430,.633,1.063,4,1.81,0.335,.00,0.00%,2.39,1B
137,1177,143,Sep 11,DET,,BAL,"L,3-5",CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.336,.431,.632,1.062,4,.77,-0.011,.00,0.00%,-0.05,1B
138,1178,144,Sep 12,DET,,BAL,"W,6-2",CG,4,4,1,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,.335,.429,.631,1.060,4,1.71,0.183,.00,0.00%,1.21,1B
139,1179,145,Sep 14,DET,@,TEX,"L,4-11",GS-9,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,.333,.426,.626,1.052,4,1.27,0.000,.00,0.00%,-0.02,1B
140,1180,146,Sep 15,DET,@,TEX,"L,7-11",CG,5,2,1,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,.333,.426,.627,1.053,4,.64,0.004,.00,0.00%,0.23,1B
141,1181,147,Sep 17,DET,@,CHW,"W,9-2",CG,5,5,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,.332,.424,.623,1.047,4,.93,0.055,.00,0.00%,-0.29,1B
142,1182,148,Sep 18,DET,@,CHW,"W,6-3",CG,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.329,.421,.617,1.038,4,.83,-0.143,.00,0.00%,-1.69,1B
143,1183,149,Sep 19,DET,@,CHW,"W,9-7",CG(11),5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.326,.417,.611,1.029,4,1.10,-0.140,.00,0.00%,-1.24,1B
144,1184,150,Sep 20,DET,,KCR,"W,7-5",CG,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.325,.416,.608,1.025,4,1.08,0.006,.00,0.00%,0.37,1B
145,1185,151,Sep 21,DET,,KCR,"L,6-9",GS-9,3,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.326,.418,.614,1.031,4,1.12,0.111,.00,0.00%,1.15,1B
146,1186,152,Sep 22,DET,,KCR,"W,4-2",CG,4,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,.326,.418,.612,1.030,4,.58,0.019,.00,0.00%,0.16,1B
147,1187,153,Sep 24,DET,,MIN,"W,10-1",GS-9,4,4,3,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,.329,.420,.619,1.039,4,.92,0.182,.00,0.00%,2.11,1B
148,1188,154,Sep 25,DET,,MIN,"W,11-10",CG(13),7,6,2,2,0,0,1,2,1,0,1,0,0,0,0,0,0,0,.329,.420,.621,1.041,4,1.89,0.203,.00,0.00%,1.50,1B
149,1189,155,Sep 26,DET,,MIN,"W,5-1",CG,4,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,.328,.419,.624,1.043,4,.87,0.008,.00,0.00%,1.04,1B
150,1190,156,Sep 27,DET,@,CLE,"L,3-6",GS-7,4,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,.328,.420,.622,1.042,4,1.28,0.068,.00,0.00%,0.27,1B
