Year,Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
2010,65,739,89,16-Jul,NYY,,TBR,"W,5-4",CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.24,0.308,0.406,0.714,7,1.31,-0.001,1.73,0.00%,-0.2,CF
2010,66,740,90,17-Jul,NYY,,TBR,"L,5-10",CG,4,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.237,0.307,0.401,0.708,7,0.73,-0.018,0.84,-0.01%,-0.55,CF
2010,67,741,91,18-Jul,NYY,,TBR,"W,9-5",CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.237,0.307,0.398,0.705,8,0.6,-0.047,0.8,-0.04%,-0.58,CF
2010,68,742,92,20-Jul,NYY,,LAA,"L,2-10",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.233,0.302,0.392,0.694,7,0.53,-0.058,0.5,-0.03%,-1.3,CF
2010,69,743,93,21-Jul,NYY,,LAA,"W,10-6",CG,4,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.238,0.305,0.393,0.698,7,0.31,-0.013,0.33,-0.01%,0,CF
2010,70,744,94,22-Jul,NYY,,KCR,"W,10-4",CG,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.239,0.305,0.393,0.698,8,0.62,0.013,0.57,0.01%,-0.11,CF
2010,71,745,95,23-Jul,NYY,,KCR,"W,7-1",CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.239,0.304,0.39,0.695,7,0.33,-0.018,0.28,-0.01%,-0.58,CF
2010,72,746,96,24-Jul,NYY,,KCR,"L,4-7",CG,5,3,1,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0.24,0.31,0.394,0.703,2,0.76,0.018,0.58,0.01%,0.19,CF
2010,73,747,97,25-Jul,NYY,,KCR,"W,12-6",CG,5,4,3,2,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0.244,0.315,0.419,0.733,7,0.5,0.225,0.42,0.11%,2,CF
2010,74,748,98,26-Jul,NYY,@,CLE,"W,3-2",CG,3,3,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.249,0.318,0.433,0.751,7,2.07,0.385,1.54,0.17%,1.26,CF
2010,75,749,99,27-Jul,NYY,@,CLE,"L,1-4",CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0.315,0.428,0.743,6,0.58,-0.047,0.4,-0.02%,-0.66,CF
2010,76,750,100,28-Jul,NYY,@,CLE,"W,8-0",GS-8,4,4,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.25,0.318,0.437,0.754,7,0.32,0.058,0.28,0.03%,0.6,CF
2010,77,751,101,29-Jul,NYY,@,CLE,"W,11-4",CG,6,4,1,2,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0.254,0.322,0.441,0.763,2,0.94,0.073,0.8,0.04%,2.17,CF
2010,78,752,102,30-Jul,NYY,@,TBR,"L,2-3",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.251,0.319,0.436,0.755,7,0.91,-0.068,0.89,-0.04%,-0.55,CF
2010,79,753,103,31-Jul,NYY,@,TBR,"W,5-4",CG,4,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.248,0.315,0.432,0.747,7,1.24,-0.082,1.3,-0.05%,-0.61,CF
2010,80,754,104,1-Aug,NYY,@,TBR,"L,0-3",CG,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.246,0.312,0.427,0.739,7,1.36,-0.121,1.42,-0.08%,-1.18,CF
2010,81,755,105,2-Aug,NYY,,TOR,"L,6-8",GS-6,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.245,0.313,0.426,0.739,8,1.1,-0.002,1.08,0.00%,0.06,CF
2010,82,756,107 (1),4-Aug,NYY,,TOR,"W,5-1",CG,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.246,0.313,0.425,0.738,8,0.33,0.006,0.4,0.01%,0,CF
2010,83,757,108,6-Aug,NYY,,BOS,"L,3-6",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.242,0.309,0.419,0.728,7,1.3,-0.211,1.9,-0.19%,-1.91,CF
2010,84,758,109,7-Aug,NYY,,BOS,"W,5-2",CG,4,4,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.246,0.312,0.427,0.738,7,0.76,0.195,1.33,0.20%,2.12,CF
2010,85,759,110,8-Aug,NYY,,BOS,"W,7-2",CG,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.243,0.311,0.422,0.733,8,0.78,-0.066,1.14,-0.06%,-0.82,CF
2010,86,760,111,9-Aug,NYY,,BOS,"L,1-2",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.24,0.307,0.417,0.724,9,2.81,-0.297,3.42,-0.22%,-1.69,CF
2010,87,761,112,10-Aug,NYY,@,TEX,"L,3-4",8-GF(10),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0.306,0.415,0.722,5,2.33,0.014,2.59,0.01%,0.06,PR CF
2010,88,762,113,11-Aug,NYY,@,TEX,"W,7-6",9-GF,0,0,1,0,0,0,0,0,0,,0,0,0,,0,,0,0,0.239,0.306,0.415,0.722,8,5.32,0.163,6.42,0.12%,0.49,PR CF
2010,89,763,114,12-Aug,NYY,@,KCR,"W,4-3",CG,4,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.243,0.312,0.421,0.733,8,0.79,0.117,0.87,0.08%,1.38,CF
2010,90,764,115,13-Aug,NYY,@,KCR,"L,3-4",CG,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,0.31,0.417,0.727,2,2.3,-0.256,2.15,-0.14%,-1.41,CF
2010,91,765,116,14-Aug,NYY,@,KCR,"W,8-3",CG,5,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.242,0.308,0.424,0.732,7,0.78,0.013,0.83,0.01%,-0.09,CF
2010,92,766,117,15-Aug,NYY,@,KCR,"L,0-1",CG,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.24,0.306,0.42,0.725,7,1.51,-0.121,1.45,-0.07%,-0.69,CF
2010,93,767,118,16-Aug,NYY,,DET,"L,1-3",CG,4,3,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.247,0.314,0.428,0.742,7,1.13,0.175,1.21,0.11%,1.19,CF
2010,94,768,119,17-Aug,NYY,,DET,"W,6-2",CG,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.248,0.316,0.437,0.752,8,0.66,0.065,0.76,0.05%,1.08,CF
