Year,Rk,Gcar,Gtm,Date,Tm,Column1,Opp,Rslt,Inngs,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,BOP,aLI,WPA,acLI,cWPA,RE24,Pos
1996,57,122,72,23-Jun,SEA,@,CHW,"L,6-7",CG(10),6,4,2,1,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0.343,0.393,0.617,1.01,2,1.51,0.069,2.33,0.0006,1.21,SS
1996,58,123,73,25-Jun,SEA,@,TOR,"L,7-8",CG,5,5,1,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0.345,0.393,0.626,1.019,2,0.87,0.131,1.17,0.0011,1.34,SS
1996,59,124,74,26-Jun,SEA,@,TOR,"L,5-6",CG,5,4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.343,0.393,0.623,1.017,2,0.99,0.044,1.24,0.0003,0.9,SS
1996,60,125,75,27-Jun,SEA,@,TOR,"W,9-1",CG,5,4,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0.342,0.39,0.621,1.011,2,0.76,0.032,0.93,0.0002,0.27,SS
1996,61,126,76,28-Jun,SEA,,TEX,"W,19-8",GS-7,5,4,2,2,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0.344,0.393,0.623,1.017,2,0.44,0.036,0.71,0.0004,1.26,SS
1996,62,127,77,29-Jun,SEA,,TEX,"L,5-9",CG,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.34,0.394,0.616,1.01,2,0.88,-0.02,1.54,-0.0002,-0.67,SS
1996,63,128,78,30-Jun,SEA,,TEX,"W,4-3",CG,5,5,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0.341,0.394,0.612,1.005,2,1.19,-0.048,1.9,-0.0005,-0.5,SS
1996,64,129,79,1-Jul,SEA,,OAK,"L,4-6",CG,5,5,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.342,0.394,0.612,1.005,2,1.5,0.08,2.18,0.0007,1.07,SS
1996,65,130,80,2-Jul,SEA,,OAK,"L,6-11",CG,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.34,0.39,0.608,0.998,2,1.17,-0.182,1.59,-0.0015,-0.89,SS
1996,66,131,81,3-Jul,SEA,,OAK,"W,4-3",CG,5,5,2,3,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0.344,0.394,0.622,1.016,2,0.86,0.164,1.06,0.0012,1.42,SS
1996,67,132,82,4-Jul,SEA,@,TEX,"W,9-5",CG,6,5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.342,0.393,0.615,1.007,2,1.32,-0.038,2.15,-0.0004,-0.64,SS
1996,68,133,83,5-Jul,SEA,@,TEX,"W,6-3",CG,5,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.339,0.39,0.611,1,2,0.89,-0.056,1.61,-0.0006,-1.13,SS
1996,69,134,84,6-Jul,SEA,@,TEX,"W,9-5",CG,5,5,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0.34,0.39,0.618,1.007,2,0.89,0.165,1.77,0.002,2.41,SS
1996,70,135,85,7-Jul,SEA,@,TEX,"L,3-8",CG,5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.336,0.387,0.609,0.996,2,0.79,-0.065,1.62,-0.0008,-1.09,SS
1996,71,136,86,11-Jul,SEA,,CAL,"W,5-4",CG(12),6,6,1,3,2,0,1,3,0,0,1,0,0,0,1,0,0,0,0.339,0.389,0.624,1.013,2,1.51,0.441,2.45,0.0043,2.71,SS
1996,72,137,87,12-Jul,SEA,,CAL,"W,7-6",CG(10),5,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.339,0.392,0.624,1.016,2,1.82,0.037,3.17,0.0004,0.83,SS
1996,73,138,88,13-Jul,SEA,,CAL,"L,4-6",CG,4,4,1,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0.338,0.39,0.629,1.02,2,1.68,-0.056,2.83,-0.0006,-0.22,SS
1996,74,139,89,14-Jul,SEA,,CAL,"W,8-0",CG,5,3,2,3,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0.344,0.399,0.636,1.035,2,0.48,0.127,0.78,0.0013,2.42,SS
1996,75,140,90,15-Jul,SEA,@,OAK,"W,5-1",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34,0.395,0.628,1.023,2,1.09,-0.117,1.87,-0.0012,-1.14,SS
1996,76,141,91,16-Jul,SEA,@,OAK,"L,5-12",CG,5,4,1,3,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0.345,0.401,0.642,1.043,2,0.59,0.194,1.08,0.0021,3.24,SS
1996,77,142,92,17-Jul,SEA,@,OAK,"L,6-7",CG,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.344,0.399,0.637,1.036,2,1.37,-0.084,2.34,-0.0009,-0.56,SS
1996,78,143,93,18-Jul,SEA,@,CAL,"W,15-3",GS-6,5,4,4,4,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0.352,0.407,0.657,1.065,2,0.3,0.082,0.51,0.0008,4.55,SS
1996,79,144,94,19-Jul,SEA,@,CAL,"L,4-9",CG,4,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.352,0.407,0.654,1.061,2,0.95,-0.057,1.66,-0.0006,-0.74,SS
1996,80,145,95,20-Jul,SEA,@,CAL,"L,4-5",CG,5,4,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.354,0.409,0.652,1.062,2,1.67,-0.1,3.03,-0.0011,0.13,SS
1996,81,146,96,21-Jul,SEA,@,CAL,"W,6-2",CG,5,4,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.352,0.409,0.648,1.057,2,0.6,0.056,1.08,0.0006,-0.04,SS
1996,82,147,97,22-Jul,SEA,,MIL,"W,8-3",CG,5,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.35,0.406,0.641,1.047,2,0.97,-0.057,1.74,-0.0006,-0.61,SS
1996,83,148,98,23-Jul,SEA,,MIL,"L,3-7",CG,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0.404,0.635,1.038,2,1.21,-0.125,2.17,-0.0013,-1.29,SS
1996,84,149,99,24-Jul,SEA,,MIL,"W,8-7",CG,5,5,2,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.352,0.406,0.637,1.043,2,1.28,0.183,2.39,0.0021,1.1,SS
1996,85,150,100,25-Jul,SEA,,DET,"L,4-7",CG(10),5,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.349,0.406,0.631,1.038,2,1.18,-0.051,2.14,-0.0006,-0.63,SS
1996,86,151,101,26-Jul,SEA,,DET,"W,6-4",CG,4,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.351,0.41,0.632,1.041,2,0.7,0.082,1.26,0.0009,0.83,SS
1996,87,152,102,27-Jul,SEA,,DET,"W,13-7",CG,6,6,2,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.351,0.409,0.635,1.044,2,0.43,0.044,0.76,0.0005,0.22,SS
1996,88,153,103,28-Jul,SEA,,DET,"L,6-14",GS-8,3,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.354,0.41,0.638,1.049,4,0.5,0.003,0.92,0,0.93,SS
1996,89,154,104,Jul 30 (1),SEA,@,MIL,"W,6-5",CG,5,4,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.352,0.41,0.634,1.044,2,0.86,-0.034,1.67,-0.0004,-0.83,SS
1996,90,155,105,Jul 30 (2),SEA,@,MIL,"L,3-4",CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0.411,0.632,1.044,5,1.4,0.068,2.69,0.0008,0.31,SS
1996,91,156,106,31-Jul,SEA,@,MIL,"W,9-3",CG,5,5,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0.355,0.411,0.645,1.056,2,0.69,0.089,1.35,0.001,1.97,SS
1996,92,157,107,1-Aug,SEA,@,MIL,"W,9-2",CG,5,5,2,3,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.358,0.413,0.647,1.061,2,1,0.103,1.89,0.0012,2.72,SS
1996,93,158,108,2-Aug,SEA,@,DET,"L,2-8",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.357,0.412,0.643,1.055,2,0.79,-0.128,1.48,-0.0014,-0.61,SS
1996,94,159,109,3-Aug,SEA,@,DET,"L,3-6",CG,4,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.358,0.413,0.642,1.054,2,1.38,-0.002,2.58,0,0.11,SS
1996,95,160,110,4-Aug,SEA,@,DET,"W,9-3",CG,5,4,1,2,1,0,0,3,1,0,1,0,0,0,0,1,0,0,0.36,0.415,0.643,1.058,2,0.82,-0.016,1.54,-0.0002,1.63,SS
1996,96,161,111,6-Aug,SEA,,CLE,"L,3-4",CG,4,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.357,0.413,0.638,1.051,2,1.37,-0.04,2.65,-0.0005,-0.58,SS
1996,97,162,112,7-Aug,SEA,,CLE,"L,4-5",CG,5,4,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.361,0.418,0.647,1.064,2,1.49,0.139,3,0.0017,1.94,SS
1996,98,163,113,8-Aug,SEA,,CLE,"L,1-2",CG,4,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.361,0.418,0.652,1.07,2,0.89,0.105,1.71,0.0012,1.44,SS
1996,99,164,114,9-Aug,SEA,,MIN,"L,5-6",CG,5,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.361,0.418,0.649,1.067,2,1.39,-0.053,2.65,-0.0006,-0.04,SS
1996,100,165,115,10-Aug,SEA,,MIN,"L,4-10",CG,4,4,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.363,0.419,0.65,1.068,2,0.87,0.123,1.52,0.0013,1.04,SS
1996,101,166,116,11-Aug,SEA,,MIN,"L,3-6",CG,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.359,0.415,0.643,1.059,3,0.66,-0.073,1.08,-0.0007,-0.86,SS
1996,102,167,117,12-Aug,SEA,,KCR,"L,4-10",CG,5,5,1,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.362,0.417,0.65,1.067,2,0.81,-0.041,1.13,-0.0004,0.96,SS
1996,103,168,118,13-Aug,SEA,,KCR,"W,9-5",CG,5,5,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.365,0.419,0.649,1.069,2,0.76,0.127,0.9,0.0009,2.17,SS
1996,104,169,119,14-Aug,SEA,,KCR,"L,1-3",CG,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.36,0.415,0.642,1.057,2,1.6,-0.214,1.84,-0.0015,-1.42,SS
1996,105,170,120,16-Aug,SEA,@,NYY,"W,6-5",CG,6,6,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.36,0.414,0.638,1.051,2,1.59,-0.195,1.62,-0.0012,-2.01,SS
1996,106,171,121,17-Aug,SEA,@,NYY,"W,10-3",CG,5,4,2,2,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0.361,0.414,0.643,1.057,2,0.49,0.158,0.59,0.0011,0.69,SS
1996,107,172,122,18-Aug,SEA,@,NYY,"W,13-12",CG(12),7,6,4,3,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0.363,0.416,0.643,1.059,2,1.66,0.316,2.31,0.0026,1.82,SS
1996,108,173,123,19-Aug,SEA,@,NYY,"L,4-10",CG,4,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.362,0.414,0.647,1.061,2,0.6,0.048,0.99,0.0005,0.47,SS
1996,109,174,124,20-Aug,SEA,@,BAL,"L,1-4",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0.413,0.643,1.056,2,0.71,-0.053,1.06,-0.0005,-0.53,SS
1996,110,175,125,21-Aug,SEA,@,BAL,"L,5-10",CG,5,5,2,3,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0.364,0.415,0.658,1.073,2,0.97,0.285,1.39,0.0025,2.81,SS
1996,111,176,126,22-Aug,SEA,@,BAL,"W,10-3",CG,5,4,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0.365,0.415,0.659,1.074,2,0.53,0.071,0.69,0.0006,1.07,SS
1996,112,177,127,23-Aug,SEA,@,BOS,"W,6-4",CG,5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.364,0.415,0.655,1.07,2,1.09,0.073,1.6,0.0006,0.32,SS
1996,113,178,128,24-Aug,SEA,@,BOS,"L,5-9",CG,5,4,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.365,0.417,0.654,1.07,2,1.37,-0.065,2.41,-0.0007,0.54,SS
1996,114,179,129,25-Aug,SEA,@,BOS,"L,5-8",CG,4,4,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0.366,0.417,0.661,1.078,2,0.79,-0.035,1.34,-0.0004,1.65,SS
1996,115,180,130,26-Aug,SEA,,NYY,"W,2-1",CG,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0.416,0.662,1.078,2,1.37,-0.076,1.84,-0.0006,-0.52,SS
1996,116,181,131,27-Aug,SEA,,NYY,"W,7-4",CG,4,3,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.365,0.417,0.662,1.078,2,0.8,0.074,1.35,0.0007,1.01,SS
1996,117,182,132,28-Aug,SEA,,NYY,"W,10-2",CG,5,4,2,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.366,0.418,0.669,1.087,2,0.55,0.004,1.06,0.0001,2.25,SS
1996,118,183,133,29-Aug,SEA,,BAL,"W,9-6",CG,5,5,3,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.373,0.424,0.676,1.1,2,1.85,0.422,4.79,0.0066,3.56,SS
1996,119,184,134,30-Aug,SEA,,BAL,"L,2-5",CG,5,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.374,0.425,0.675,1.1,2,1.04,0.023,3,0.0004,0.2,SS
1996,120,185,135,31-Aug,SEA,,BAL,"L,6-7",CG,5,4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.375,0.427,0.673,1.1,2,1.76,0.059,4.4,0.0009,0.77,SS
1996,121,186,136,1-Sep,SEA,,BAL,"W,5-1",CG,4,3,1,2,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0.376,0.429,0.681,1.11,2,1.15,0.251,2.19,0.0029,2.52,SS
1996,122,187,137,2-Sep,SEA,,BOS,"L,8-9",CG(10),6,4,1,1,0,0,1,3,1,0,0,0,0,1,0,1,0,0,0.375,0.428,0.684,1.112,2,2.53,-0.03,4.64,-0.0003,0.1,SS
1996,123,188,138,3-Sep,SEA,,BOS,"W,11-9",CG,5,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.376,0.428,0.681,1.109,2,0.32,0.061,0.51,0.0006,0.73,SS
1996,124,189,139,4-Sep,SEA,,BOS,"L,5-7",CG,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.375,0.428,0.678,1.105,2,1.71,0.103,3.15,0.0011,-0.02,SS
1996,125,190,140,Sep 8 (1),SEA,@,CLE,"L,1-2",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.372,0.425,0.672,1.097,2,1.18,-0.093,1.7,-0.0008,-0.79,SS
1996,126,191,141,Sep 8 (2),SEA,@,CLE,"W,6-5",CG,5,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.372,0.424,0.672,1.096,2,1.99,-0.201,1.67,-0.001,-0.86,SS
1996,127,192,142,10-Sep,SEA,@,KCR,"L,2-4",CG,4,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.373,0.427,0.673,1.1,2,1.15,0.084,1.02,0.0005,0.69,SS
1996,128,193,143,11-Sep,SEA,@,KCR,"L,2-4",CG,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.372,0.426,0.67,1.096,2,1.49,-0.092,0.91,-0.0003,-0.39,SS
1996,129,194,144,12-Sep,SEA,@,KCR,"W,8-5",CG,5,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.372,0.426,0.669,1.095,2,1.07,0.011,0.43,0,0.27,SS
1996,130,195,145,13-Sep,SEA,@,MIN,"W,13-7",CG,5,4,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0.371,0.426,0.666,1.092,2,0.73,0.029,0.46,0.0001,-0.26,SS
1996,131,196,146,14-Sep,SEA,@,MIN,"W,5-3",CG(10),5,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.368,0.422,0.661,1.084,2,1.14,-0.078,0.97,-0.0004,-0.8,SS
1996,132,197,147,15-Sep,SEA,@,MIN,"W,7-0",CG,5,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.367,0.422,0.658,1.08,2,0.7,0.071,0.63,0.0004,0.55,SS
1996,133,198,148,16-Sep,SEA,,TEX,"W,6-0",CG,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368,0.423,0.657,1.08,2,0.6,0.105,0.74,0.0008,1.75,SS
1996,134,199,149,17-Sep,SEA,,TEX,"W,5-2",CG,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.366,0.421,0.652,1.073,2,0.8,-0.071,1.46,-0.0008,-1.26,SS
1996,135,200,150,18-Sep,SEA,,TEX,"W,5-2",CG,5,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.367,0.422,0.651,1.074,2,0.76,0.078,1.95,0.0012,0.83,SS
1996,136,201,151,19-Sep,SEA,,TEX,"W,7-6",CG,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.366,0.422,0.648,1.071,2,0.95,0.019,3.67,0.0004,0.11,SS
1996,137,202,152,20-Sep,SEA,,OAK,"W,12-2",GS-7,4,3,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.366,0.423,0.647,1.069,2,0.68,0,2.46,0,0.76,SS
1996,138,203,153,21-Sep,SEA,,OAK,"W,9-2",CG,5,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.365,0.423,0.649,1.072,2,0.25,0.062,1.15,0.0017,0.56,SS
1996,139,204,154,22-Sep,SEA,,OAK,"L,11-13",CG,5,5,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.363,0.421,0.645,1.066,2,0.91,-0.008,4.3,-0.0002,1.24,SS
1996,140,205,155,23-Sep,SEA,@,CAL,"L,3-4",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0.418,0.641,1.059,2,1.2,-0.135,4.7,-0.0032,-1.1,SS
1996,141,206,156,24-Sep,SEA,@,CAL,"L,6-11",GS-7,3,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.361,0.418,0.639,1.057,2,0.76,0.055,3.06,0.0013,0.55,SS
1996,142,207,157,25-Sep,SEA,@,CAL,"W,11-2",CG,5,4,1,2,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0.362,0.419,0.64,1.059,2,1.12,0.152,3.66,0.003,1.45,SS
1996,143,208,158,26-Sep,SEA,@,OAK,"L,5-7",CG,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.36,0.418,0.638,1.055,2,0.87,-0.078,3.32,-0.0018,-0.57,SS
1996,144,209,159,27-Sep,SEA,@,OAK,"L,1-8",CG,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0.418,0.637,1.055,2,1.63,-0.066,1.11,-0.0003,-0.48,SS
1996,145,210,160,28-Sep,SEA,@,OAK,"W,5-3",GS-6,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.36,0.417,0.635,1.052,2,0.98,-0.066,0,0,-0.63,SS
1996,146,211,161,29-Sep,SEA,@,OAK,"L,1-3",CG,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.358,0.414,0.631,1.045,3,1.11,-0.119,0,0,-1.16,SS
1997,1,212,1,1-Apr,SEA,,NYY,"W,4-2",CG,4,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,2,0.71,-0.028,0.75,-0.0002,-0.44,SS
1997,2,213,2,2-Apr,SEA,,NYY,"L,2-16",CG,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.222,0.222,0.333,0.556,2,0.77,-0.098,0.81,-0.0006,-0.84,SS
1997,3,214,3,4-Apr,SEA,,BOS,"L,5-10",CG,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214,0.214,0.286,0.5,2,0.75,-0.078,0.75,-0.0005,-0.79,SS
1997,4,215,4,5-Apr,SEA,,BOS,"L,6-8",CG,5,5,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0.263,0.263,0.421,0.684,2,1.15,0.079,1.12,0.0005,-0.33,SS
1997,5,216,5,6-Apr,SEA,,BOS,"W,8-7",CG(10),5,5,4,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.375,0.375,0.625,1,2,1.74,0.412,1.67,0.0024,2.4,SS
1997,6,217,6,7-Apr,SEA,,CLE,"L,3-8",CG,5,4,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0.321,0.345,0.536,0.881,2,0.78,-0.02,0.77,-0.0001,-0.37,SS
1997,7,218,7,8-Apr,SEA,,CLE,"W,14-8",CG,5,3,2,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0.355,0.412,0.581,0.992,2,1.01,0.127,0.97,0.0007,1.98,SS
1997,8,219,8,9-Apr,SEA,,CLE,"W,11-1",CG,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.385,0.556,0.94,2,0.32,-0.051,0.33,-0.0003,-0.79,SS
1997,9,220,9,11-Apr,SEA,@,BOS,"W,5-3",CG,5,4,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.325,0.386,0.6,0.986,3,0.92,-0.002,0.93,0,-0.33,SS
1997,10,221,10,12-Apr,SEA,@,BOS,"W,5-1",CG(10),5,5,0,2,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.333,0.388,0.6,0.988,2,1.51,0.155,1.68,0.001,1.79,SS
1997,11,222,11,13-Apr,SEA,@,BOS,"L,1-7",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.377,0.571,0.949,2,0.52,0.034,0.56,0.0002,0.2,SS
1997,12,223,12,14-Apr,SEA,@,CLE,"W,6-1",CG,5,3,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.327,0.397,0.577,0.973,2,0.61,0.106,0.65,0.0007,1.01,SS
1997,13,224,13,15-Apr,SEA,@,CLE,"W,8-4",CG,5,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.333,0.397,0.561,0.958,2,0.86,-0.055,0.96,-0.0004,0.22,SS
1997,14,225,14,16-Apr,SEA,@,DET,"W,7-3",CG,5,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.344,0.412,0.557,0.969,2,0.83,0.105,0.98,0.0007,0.7,SS
1997,15,226,15,17-Apr,SEA,@,DET,"W,8-6",CG,6,6,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0.343,0.405,0.537,0.943,2,1.36,0.203,1.58,0.0014,1.92,SS
1997,16,227,16,18-Apr,SEA,,MIN,"L,3-10",CG,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.338,0.397,0.521,0.919,2,0.87,-0.054,1.05,-0.0004,-1.24,SS
1997,17,228,17,19-Apr,SEA,,MIN,"L,0-4",CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.378,0.493,0.871,2,0.81,-0.088,0.95,-0.0006,-0.88,SS
1997,18,229,18,20-Apr,SEA,,MIN,"W,10-6",CG,5,3,1,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.333,0.402,0.5,0.902,2,0.77,0.05,0.92,0.0004,1.18,SS
1997,19,230,19,21-Apr,SEA,,KCR,"W,6-5",CG,4,4,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.329,0.396,0.5,0.896,2,1.48,-0.131,1.7,-0.0009,-1,SS
1997,20,231,20,22-Apr,SEA,,KCR,"W,7-2",CG,5,5,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333,0.396,0.506,0.902,2,1.11,-0.062,1.36,-0.0005,1,SS
1997,21,232,21,23-Apr,SEA,,KCR,"L,10-12",CG,6,6,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.344,0.402,0.516,0.918,2,1.18,0.128,1.45,0.0009,0.91,SS
1997,22,233,22,25-Apr,SEA,@,TOR,"W,13-8",CG,5,5,2,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0.357,0.411,0.551,0.962,2,1.19,0.151,1.46,0.0011,2.85,SS
1997,23,234,23,26-Apr,SEA,@,TOR,"L,3-4",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.343,0.396,0.529,0.926,2,1.34,-0.136,1.66,-0.001,-1.07,SS
1997,24,235,24,27-Apr,SEA,@,TOR,"W,2-1",CG,4,4,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.349,0.4,0.557,0.957,2,0.97,0.145,1.18,0.0011,1.43,SS
1997,25,236,25,28-Apr,SEA,@,NYY,"L,5-6",CG,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0.392,0.541,0.932,2,1.34,-0.127,1.69,-0.001,-0.95,SS
1997,26,237,26,29-Apr,SEA,@,NYY,"W,7-5",CG,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.345,0.392,0.534,0.926,2,1.42,0.148,1.78,0.0011,0.11,SS
1997,27,238,27,30-Apr,SEA,@,NYY,"L,2-3",CG,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.333,0.38,0.517,0.897,2,1.37,-0.148,1.77,-0.0012,-1.04,SS
1997,28,239,28,2-May,SEA,,MIL,"W,8-1",CG,5,5,1,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0.328,0.373,0.528,0.901,2,0.37,0.032,0.46,0.0002,0.23,SS
1997,29,240,29,3-May,SEA,,MIL,"L,4-17",GS-7,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.326,0.37,0.519,0.889,2,0.45,-0.055,0.55,-0.0004,-1.1,SS
1997,30,241,30,4-May,SEA,,MIL,"W,9-0",CG,5,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.321,0.364,0.507,0.871,2,0.5,-0.069,0.62,-0.0005,-0.37,SS
1997,31,242,31,6-May,SEA,@,CHW,"W,7-6",CG,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.309,0.351,0.489,0.841,2,1.77,-0.221,2.28,-0.0017,-1.92,SS
